Season,TeamIdA,TeamIdB,SeedA,SeedB,ScoreA,ScoreB,Round,Seed_diff,Score_diff,WinA,A.team,A.conference,A.record,B.team,B.conference,B.record,Rank_diff,W_diff,L_diff,W_perc_diff,adj_em_diff,adj_o_diff,adj_o_rank_diff,adj_d_diff,adj_d_rank_diff,adj_tempo_diff,adj_tempo_rank_diff,luck_diff,luck_rank_diff,sos_adj_em_diff,sos_adj_em_rank_diff,sos_adj_o_diff,sos_adj_o_rank_diff,sos_adj_d_diff,sos_adj_d_rank_diff,nc_sos_adj_em_diff,nc_sos_adj_em_rank_diff
2013,1231,1241,W01,W16a,83,62,1,-15,21,1,Indiana,B10,29-7,James Madison,CAA,21-15,-179,8,-8,0.2222222222222222,30.23,20.599999999999994,-216,-9.599999999999994,-122,3.1000000000000014,-143,-0.084,205,12.28,-216,4.799999999999997,-157,-7.5,-265,-0.6600000000000001,11
2013,1235,1323,Z10,Z07,76,58,1,3,18,1,Iowa St.,B12,23-12,Notre Dame,BE,25-10,-6,-2,2,-0.05714285714285716,0.9800000000000004,2.9000000000000057,-9,1.8999999999999915,37,8,-290,-0.092,226,0.20999999999999996,-4,0.4000000000000057,-11,0.10000000000000853,6,3.49,-60
2013,1242,1443,X01,X16,64,57,1,-15,7,1,Kansas,B12,31-6,Western Kentucky,SB,20-16,-165,11,-10,0.28228228228228225,25.64,10.900000000000006,-161,-14.700000000000003,-152,1.8000000000000114,-93,-0.019000000000000003,48,9.52,-159,5.8999999999999915,-216,-3.5,-120,-0.6000000000000001,12
2013,1247,1243,Z13b,Z04,63,61,1,9,2,1,La Salle,A10,24-10,Kansas St.,B12,27-8,23,-3,2,-0.06554621848739495,-4.27,-1.7000000000000028,11,2.700000000000003,35,3.1999999999999957,-119,0,-1,-1.1500000000000004,21,-0.29999999999999716,15,0.7999999999999972,22,2.79,-90
2013,1274,1334,W02,W15,78,49,1,-13,29,1,Miami FL,ACC,29-7,Pacific,BW,22-13,-115,7,-6,0.17698412698412702,18.41,7.5,-92,-10.900000000000006,-140,-0.30000000000000426,6,-0.046,82,7.55,-110,3.5,-102,-4,-133,-4.1000000000000005,35
2013,1278,1417,X11,X06,83,63,1,5,20,1,Minnesota,B10,21-13,UCLA,P12,25-10,-26,-4,3,-0.09663865546218486,5.320000000000002,3.700000000000003,-26,-1.5999999999999943,-21,-5.799999999999997,239,-0.10400000000000001,241,3.16,-20,2.5999999999999943,-41,-0.6000000000000085,-9,1.64,-36
2013,1279,1458,Z12,Z05,57,46,1,7,11,1,Mississippi,SEC,27-9,Wisconsin,B10,23-12,22,4,-3,0.09285714285714286,-5.620000000000001,4,-43,9.599999999999994,49,8.800000000000004,-300,0.022000000000000002,-55,-7.890000000000001,104,-5.3999999999999915,130,2.5,68,-4.35,64
2013,1314,1437,X08,X09,78,71,1,-1,7,1,North Carolina,ACC,25-11,Villanova,BE,20-14,-21,5,-3,0.10620915032679734,3.5700000000000003,5.900000000000006,-82,2.3999999999999915,18,3.1999999999999886,-76,0.027,-64,-0.8399999999999999,7,0.09999999999999432,-2,0.9000000000000057,13,-1.25,46
2013,1326,1233,Z02,Z15,95,70,1,-13,25,1,Ohio St.,B10,29-8,Iona,MAAC,20-14,-82,9,-6,0.1955484896661367,17.970000000000002,0.6999999999999886,-4,-17.200000000000003,-247,-6.100000000000001,208,0.09000000000000001,-182,9.24,-120,4.8999999999999915,-147,-4.300000000000011,-106,-9.620000000000001,241
2013,1361,1328,X07,X10,70,55,1,-3,15,1,San Diego St.,MWC,23-11,Oklahoma,B12,20-12,-20,3,-1,0.05147058823529416,3.629999999999999,-3.3999999999999915,37,-7,-67,0.29999999999999716,-9,-0.053000000000000005,128,-0.14999999999999947,2,0.19999999999998863,-6,0.30000000000001137,14,-0.5500000000000003,15
2013,1396,1301,W09,W08,76,72,1,1,4,1,Temple,A10,24-10,N.C. State,ACC,24-11,26,0,-1,0.020168067226890796,-4.3199999999999985,-5.5,29,-1.2000000000000028,-22,-1.2000000000000028,52,0.07,-172,-1.0599999999999996,19,-0.3999999999999915,18,0.7000000000000028,21,1.18,-37
2013,1112,1217,Z06,Z14,74,51,2,-8,23,1,Arizona,P12,27-8,Harvard,Ivy,20-10,-79,7,-2,0.10476190476190483,14.809999999999999,7.300000000000011,-61,-7.599999999999994,-108,2.200000000000003,-96,-0.049,125,7.390000000000001,-109,3.6000000000000085,-116,-3.700000000000003,-99,-3.62,78
2013,1257,1161,Y01,Y08,82,56,2,-7,26,1,Louisville,BE,35-5,Colorado St.,MWC,26-9,-21,9,-4,0.13214285714285712,13.8,-0.20000000000000284,1,-14,-103,2,-94,-0.036000000000000004,97,3.0600000000000005,-30,1.6000000000000085,-46,-1.3999999999999915,-26,2.6399999999999997,-73
2013,1266,1139,W03,W06,74,72,2,-3,2,1,Marquette,BE,26-9,Butler,A10,27-9,-16,-1,0,-0.0071428571428571175,2.91,2.700000000000003,-23,-0.19999999999998863,-3,-0.30000000000000426,13,0.0030000000000000027,-3,1.7499999999999991,-17,-0.8999999999999915,28,-2.700000000000003,-52,-5.319999999999999,139
2013,1276,1433,X04,X05,78,53,2,-1,25,1,Michigan,B10,31-8,VCU,A10,27-9,-14,4,-1,0.04487179487179482,7.579999999999998,7.900000000000006,-19,0.29999999999999716,1,-2.4000000000000057,107,-0.009000000000000001,26,6.040000000000001,-73,2.4000000000000057,-51,-3.700000000000003,-94,-2.8699999999999997,96
2013,1277,1272,Y03,Y06,70,48,2,-3,22,1,Michigan St.,B10,27-9,Memphis,CUSA,31-5,-27,-4,4,-0.11111111111111116,7.840000000000003,5.299999999999997,-56,-2.5,-10,-5.199999999999996,207,-0.055,135,10.01,-119,4,-91,-6,-159,-1.18,45
2013,1332,1387,Y12,Y04,74,57,2,8,17,1,Oregon,P12,28-9,Saint Louis,A10,28-7,16,0,2,-0.043243243243243246,-3.2300000000000004,-2,34,1.2000000000000028,3,4.1000000000000085,-176,0.052,-132,2.01,-35,0.5999999999999943,-17,-1.3999999999999915,-41,-4.1,59
2013,1393,1143,W04,W12,66,60,2,-8,6,1,Syracuse,BE,30-10,California,P12,21-12,-47,9,-2,0.11363636363636365,11.719999999999999,5.799999999999997,-62,-5.900000000000006,-33,-1.8000000000000043,76,-0.045,111,1.1100000000000012,-10,0.7999999999999972,-23,-0.19999999999998863,-1,-6.5600000000000005,181
2013,1455,1211,Z09,Z01,76,70,2,8,6,1,Wichita St.,MVC,30-9,Gonzaga,WCC,32-3,12,-2,6,-0.14505494505494498,-7.5,-8.700000000000003,32,-1.2000000000000028,-10,0.5,-24,-0.027999999999999997,69,2.34,-36,1.5,-58,-0.7999999999999972,-23,-4.86,113
2013,1181,1166,Y02,Y07,66,50,2,-5,16,1,Duke,ACC,30-6,Creighton,MVC,28-8,-9,2,-2,0.05555555555555558,5.23,0.7999999999999972,-1,-4.400000000000006,-40,2.9000000000000057,-136,0.042,-111,4.219999999999999,-57,2.9000000000000057,-70,-1.2000000000000028,-36,5.22,-95
2013,1195,1361,X15,X07,81,71,2,8,10,1,Florida Gulf Coast,ASun,26-11,San Diego St.,MWC,23-11,74,3,0,0.026232114467408585,-11.16,-2.799999999999997,58,8.299999999999997,86,2.4000000000000057,-91,0.088,-215,-10.440000000000001,184,-5.299999999999997,191,5.199999999999989,176,2.6500000000000004,-58
2013,1196,1278,X03,X11,78,64,2,-8,14,1,Florida,SEC,29-8,Minnesota,B10,21-13,-18,8,-5,0.16613672496025433,11.329999999999998,2.4000000000000057,-7,-9,-43,-0.3999999999999986,6,-0.053,59,-4.220000000000001,39,-2.9000000000000057,60,1.2999999999999972,29,2.02,-41
2013,1231,1396,W01,W09,58,52,2,-8,6,1,Indiana,B10,29-7,Temple,A10,24-10,-56,5,-3,0.09967320261437906,16.64,9.5,-37,-7.099999999999994,-81,0.4000000000000057,-16,-0.059,152,3.379999999999999,-55,1,-35,-2.4000000000000057,-68,-5.98,164
2013,1242,1314,X01,X08,70,58,2,-7,12,1,Kansas,B12,31-6,North Carolina,ACC,25-11,-24,6,-5,0.1433933933933934,8.09,0.5,-4,-7.599999999999994,-42,-3.1999999999999886,74,-0.027999999999999997,67,-1.5200000000000005,21,0.20000000000000284,-6,1.7999999999999972,49,3.59,-102
2013,1247,1279,Z13b,Z12,76,74,2,1,2,1,La Salle,A10,24-10,Mississippi,SEC,27-9,16,-3,1,-0.044117647058823484,-3.0599999999999987,-0.5,4,2.700000000000003,36,-4.6000000000000085,158,0.062,-163,2.48,-40,2.3999999999999915,-78,-0.10000000000000853,-3,7.05,-152
2013,1274,1228,W02,W07,63,59,2,-5,4,1,Miami FL,ACC,29-7,Illinois,B10,23-13,-26,6,-6,0.16666666666666674,6.550000000000001,3,-24,-3.5,-26,-2.6999999999999957,101,-0.014000000000000002,37,-2.4299999999999997,15,-0.3999999999999915,3,2,46,5.76,-143
2013,1326,1235,Z02,Z10,78,75,2,-8,3,1,Ohio St.,B10,29-8,Iowa St.,B12,23-12,-23,6,-4,0.12664092664092663,7.790000000000003,-2.4000000000000057,6,-10.099999999999994,-114,-4.699999999999996,188,0.066,-153,3.4399999999999995,-41,1.7999999999999972,-59,-1.6000000000000085,-35,-2.41,44
2013,1266,1274,W03,W02,71,61,3,1,10,1,Marquette,BE,26-9,Miami FL,ACC,29-7,13,-3,2,-0.0626984126984127,-4.050000000000001,-0.3999999999999915,2,3.6000000000000085,27,1.3999999999999986,-51,0.062,-97,0.8699999999999992,-7,-1.7999999999999972,40,-2.700000000000003,-53,-6.1,154
2013,1326,1112,Z02,Z06,73,70,3,-4,3,1,Ohio St.,B10,29-8,Arizona,P12,27-8,-7,2,0,0.012355212355212308,3.5400000000000027,-0.30000000000001137,1,-3.799999999999997,-23,-1.8999999999999986,85,0.032,-79,2.1899999999999995,-15,0.8999999999999915,-17,-1.4000000000000057,-22,-6.98,186
2013,1393,1231,W04,W01,61,50,3,3,11,1,Syracuse,BE,30-10,Indiana,B10,29-7,6,1,3,-0.05555555555555558,-4.48,-7.700000000000003,24,-3.200000000000003,-13,-2.8999999999999986,130,0.017,-51,0.6000000000000014,-6,0.09999999999999432,-3,-0.3999999999999915,-5,0.7199999999999998,-12
2013,1455,1247,Z09,Z13b,72,58,3,-4,14,1,Wichita St.,MVC,30-9,La Salle,A10,24-10,-33,6,-1,0.06334841628959276,6.419999999999998,0,1,-6.5,-67,-0.7999999999999972,31,-0.053,135,1.04,-17,1.1000000000000085,-36,0.10000000000000853,2,0.67,-22
2013,1181,1277,Y02,Y03,71,61,3,-1,10,1,Duke,ACC,30-6,Michigan St.,B10,27-9,-4,3,-3,0.08333333333333337,2.8099999999999987,6.5,-25,3.5999999999999943,19,3.6000000000000014,-163,0.032,-77,-1.9600000000000009,9,-0.3999999999999915,2,1.5999999999999943,27,7.6,-165
2013,1196,1195,X03,X15,62,50,3,-12,12,1,Florida,SEC,29-8,Florida Gulf Coast,ASun,26-11,-103,3,-3,0.08108108108108103,24.91,12.299999999999997,-127,-12.599999999999994,-96,-6.000000000000007,239,-0.128,253,9.79,-172,4.299999999999997,-152,-5.5,-185,-0.4800000000000004,14
2013,1257,1332,Y01,Y12,77,69,3,-11,8,1,Louisville,BE,35-5,Oregon,P12,28-9,-34,7,-4,0.1182432432432432,16.14,11.100000000000009,-98,-5,-10,-2.1000000000000085,79,-0.068,183,4.3100000000000005,-55,2.3000000000000114,-73,-2,-44,10.23,-232
2013,1276,1242,X04,X01,87,85,3,3,2,1,Michigan,B10,31-8,Kansas,B12,31-6,-4,0,2,-0.042966042966043005,2.629999999999999,9.200000000000003,-26,6.5,32,-2.4000000000000057,112,-0.017,44,4.080000000000001,-37,1.4000000000000057,-14,-2.799999999999997,-63,-5.73,170
2013,1393,1266,W04,W03,55,39,4,1,16,1,Syracuse,BE,30-10,Marquette,BE,26-9,-17,4,1,0.0071428571428571175,6.509999999999998,-0.10000000000000853,2,-6.6000000000000085,-39,-0.19999999999999574,5,-0.094,177,0.1800000000000015,-2,0.8999999999999915,-29,0.8000000000000114,8,-3.3000000000000007,86
2013,1455,1326,Z09,Z02,70,66,4,7,4,1,Wichita St.,MVC,30-9,Ohio St.,B10,29-8,10,1,1,-0.014553014553014498,-5.110000000000003,-3.299999999999997,21,1.7999999999999972,11,0.19999999999999574,-10,-0.022,50,-3.4699999999999998,42,-0.3999999999999915,5,3.1000000000000085,74,5.7,-150
2013,1257,1181,Y01,Y02,85,63,4,-1,22,1,Louisville,BE,35-5,Duke,ACC,30-6,-5,5,-1,0.04166666666666663,5.940000000000001,-1.3999999999999915,3,-7.299999999999997,-25,-0.9000000000000057,41,-0.049,133,0.28000000000000114,-3,-1,7,-1.2999999999999972,-23,-4.699999999999999,82
2013,1276,1196,X04,X03,79,59,4,1,20,1,Michigan,B10,31-8,Florida,SEC,29-8,2,2,0,0.011088011088011052,-3.3200000000000003,4.700000000000003,-8,8,34,2.1000000000000014,-82,0.08199999999999999,-135,4.130000000000001,-38,2.6000000000000085,-58,-1.5999999999999943,-33,-7.18,195
2013,1257,1455,Y01,Z09,72,68,5,-8,4,1,Louisville,BE,35-5,Wichita St.,MVC,30-9,-16,5,-4,0.10576923076923073,12.610000000000003,5.900000000000006,-28,-6.700000000000003,-19,2,-92,-0.014,45,3.5200000000000005,-44,0.5,-6,-3,-73,1.98,-52
2013,1276,1393,X04,W04,61,56,5,0,5,1,Michigan,B10,31-8,Syracuse,BE,30-10,-5,1,-2,0.04487179487179482,3.030000000000001,8.800000000000011,-25,5.700000000000003,31,0.8999999999999986,-37,-0.003,9,1.67,-8,1.4000000000000057,-15,-0.4000000000000057,-6,1.3500000000000005,-25
2013,1257,1276,Y01,X04,82,76,6,-3,6,1,Louisville,BE,35-5,Michigan,B10,31-8,-3,4,-3,0.08012820512820518,5.060000000000002,-4.200000000000003,6,-9.200000000000003,-36,1.7999999999999972,-82,-0.009000000000000001,33,-0.9000000000000004,4,-0.7999999999999972,6,0.20000000000000284,3,5.24,-157
2014,1163,1386,W07,W10,89,81,1,-3,8,1,Connecticut,Amer,32-8,Saint Joseph's,A10,24-10,-40,8,-2,0.09411764705882353,9.2,1.2999999999999972,-18,-7.900000000000006,-58,-1.0999999999999943,56,0.0010000000000000009,-2,3.25,-51,2.200000000000003,-61,-1,-34,0.74,-22
2014,1173,1326,X11,X06,60,59,1,5,1,1,Dayton,A10,26-11,Ohio St.,B10,25-10,23,1,1,-0.01158301158301156,-7.050000000000001,4.5,-66,11.599999999999994,70,-0.20000000000000284,5,0.08099999999999999,-182,-1.5499999999999998,24,-1.5,43,0,1,2.79,-89
2014,1196,1107,X01,X16a,67,55,1,-15,12,1,Florida,SEC,36-3,Albany,AE,19-15,-178,17,-12,0.3642533936651584,29.61,13.599999999999994,-198,-15.900000000000006,-145,-0.30000000000000426,4,0.051,-113,14.14,-248,7.900000000000006,-279,-6.199999999999989,-210,1.48,-41
2014,1217,1153,W12,W05,61,57,1,7,4,1,Harvard,Ivy,27-5,Cincinnati,Amer,27-7,5,0,-2,0.049632352941176516,-1.6600000000000001,3.200000000000003,-51,4.8999999999999915,18,2.999999999999993,-117,-0.015999999999999997,34,-4.59,54,-2.799999999999997,77,1.7000000000000028,37,5.550000000000001,-164
2014,1257,1264,Y04,Y13,71,64,1,-9,7,1,Louisville,Amer,31-6,Manhattan,MAAC,25-8,-73,6,-2,0.08026208026208026,20.2,11.700000000000003,-127,-8.5,-41,-0.5,14,-0.037,76,4.51,-57,1.4000000000000057,-28,-3.0999999999999943,-98,-8.11,230
2014,1276,1459,Y02,Y15,57,40,1,-13,17,1,Michigan,B10,28-9,Wofford,SC,20-13,-180,8,-4,0.15069615069615072,25.380000000000003,23.30000000000001,-249,-2.0999999999999943,-36,0.5,-7,0.022,-49,17.52,-285,6.799999999999997,-212,-10.700000000000003,-319,-7.01,120
2014,1277,1174,W04,W13,93,78,1,-9,15,1,Michigan St.,B10,29-9,Delaware,CAA,25-10,-97,4,-1,0.048872180451127845,18.090000000000003,6.599999999999994,-47,-11.5,-171,-6,178,-0.067,151,11.12,-157,5,-131,-6.200000000000003,-194,-2.31,64
2014,1295,1328,Z12,Z05,80,75,1,7,5,1,North Dakota St.,Sum,26-7,Oklahoma,B12,23-10,31,3,-3,0.09090909090909083,-6.139999999999999,-2.4000000000000057,9,3.700000000000003,62,-7.299999999999997,275,0.11099999999999999,-215,-7.750000000000001,101,-3.4000000000000057,89,4.400000000000006,135,4.82,-103
2014,1332,1140,Z07,Z10,87,68,1,-3,19,1,Oregon,P12,24-10,BYU,WCC,23-12,-21,1,-2,0.04873949579831938,5.25,4.400000000000006,-23,-0.7999999999999972,-14,-3.299999999999997,44,-0.033,68,0.7999999999999998,-10,-0.5,11,-1.2000000000000028,-36,-9.61,180
2014,1338,1160,X09,X08,77,48,1,1,29,1,Pittsburgh,ACC,26-10,Colorado,P12,23-12,-51,3,-2,0.06507936507936507,10.690000000000001,9.200000000000003,-111,-1.5,-17,-2.5999999999999943,128,-0.158,261,-1.12,18,-1.5,42,-0.3999999999999915,-13,-5.37,165
2014,1361,1308,Z04,Z13,73,69,1,-9,4,1,San Diego St.,MWC,31-5,New Mexico St.,WAC,26-10,-49,5,-5,0.13888888888888895,9.84,-2.5,41,-12.400000000000006,-110,-2.9000000000000057,146,0.097,-209,8.82,-155,5,-190,-3.9000000000000057,-129,0.10999999999999988,-2
2014,1387,1301,Y05,Y12a,83,80,1,-7,3,1,Saint Louis,A10,27-7,N.C. State,ACC,22-14,-27,5,-7,0.18300653594771232,4.120000000000001,-8.299999999999997,134,-12.400000000000006,-113,0.8999999999999915,-48,-0.025,49,-2.7299999999999995,45,-1.2000000000000028,36,1.5,54,2.8099999999999996,-83
2014,1393,1444,X03,X14,77,53,1,-11,24,1,Syracuse,ACC,28-6,Western Michigan,MAC,23-10,-113,5,-4,0.12655971479500883,18.26,8.299999999999997,-124,-10,-117,-5.600000000000001,193,-0.082,131,9.09,-133,5.5,-169,-3.5,-113,2.24,-72
2014,1400,1113,Y07,Y10,87,85,1,-3,2,1,Texas,B12,24-11,Arizona St.,P12,21-12,2,3,-1,0.04935064935064937,-0.3000000000000007,0.5999999999999943,-6,0.8999999999999915,12,-0.6000000000000085,12,0.089,-166,2.1099999999999994,-37,2.3000000000000114,-49,0.20000000000000284,5,0.8600000000000001,-21
2014,1437,1454,W02,W15,73,53,1,-13,20,1,Villanova,BE,29-5,Milwaukee,Horz,21-14,-157,8,-9,0.2529411764705882,23.6,11.599999999999994,-167,-12,-152,0.20000000000000284,-12,-0.044,26,7.4399999999999995,-101,5.699999999999989,-155,-1.8000000000000114,-38,5.529999999999999,-160
2014,1458,1110,Z02,Z15,75,35,1,-13,40,1,Wisconsin,B10,30-8,American,Pat,20-13,-115,10,-5,0.18341307814992025,21.32,18.599999999999994,-202,-2.8000000000000114,-26,2.6999999999999957,-57,0.012,-32,14.03,-205,6.6000000000000085,-205,-7.400000000000006,-208,3.43,-95
2014,1112,1451,Z01,Z16,68,59,1,-15,9,1,Arizona,P12,33-5,Weber St.,BSky,19-12,-170,14,-7,0.25551782682512736,30.73,10.099999999999994,-129,-20.599999999999994,-212,-0.10000000000000142,9,0.023,-52,16.080000000000002,-287,6.6000000000000085,-218,-9.400000000000006,-320,-5.07,83
2014,1124,1304,Z06,Z11,74,60,1,-5,14,1,Baylor,B12,26-12,Nebraska,B10,19-13,-30,7,-1,0.09046052631578949,6.75,10.100000000000009,-101,3.4000000000000057,34,-3.4000000000000057,149,-0.035,80,1.0099999999999998,-11,2.5999999999999943,-58,1.5,17,1.5899999999999999,-46
2014,1166,1418,Z03,Z14,76,66,1,-11,10,1,Creighton,BE,27-8,Louisiana Lafayette,SB,23-12,-96,4,-4,0.11428571428571432,16.529999999999998,14,-87,-2.5,-43,-4.899999999999999,206,-0.013999999999999999,37,8.07,-113,3.5,-92,-4.599999999999994,-146,-3.3400000000000003,67
2014,1211,1329,Z08,Z09,85,77,1,-1,8,1,Gonzaga,WCC,29-7,Oklahoma St.,B12,21-13,3,8,-6,0.18790849673202614,-0.8399999999999999,-1.9000000000000057,13,-1.2000000000000028,-6,-2.200000000000003,95,0.126,-197,-4.010000000000001,62,-0.9000000000000057,23,3.1000000000000085,82,3.35,-94
2014,1235,1300,W03,W14,93,75,1,-11,18,1,Iowa St.,B12,28-8,North Carolina Central,MEAC,28-6,-72,0,2,-0.04575163398692805,13.09,10.300000000000011,-105,-2.9000000000000057,-37,7.900000000000006,-281,0.024,-45,21.119999999999997,-343,13,-347,-8.099999999999994,-277,3.38,-99
2014,1242,1184,X02,X15,80,69,1,-13,11,1,Kansas,B12,25-10,East Carolina,CUSA,17-17,-232,8,-7,0.2142857142857143,30.48,13.299999999999997,-157,-17.099999999999994,-273,2.8999999999999915,-144,-0.059,133,15.38,-227,9.299999999999997,-262,-6.099999999999994,-202,15.920000000000002,-312
2014,1246,1243,Y08,Y09,56,49,1,-1,7,1,Kentucky,SEC,29-11,Kansas St.,B12,20-13,-32,9,-2,0.1189393939393939,8.450000000000001,10.5,-111,2.0999999999999943,16,0.7000000000000028,-30,-0.026000000000000002,55,2.5600000000000005,-30,0,-1,-2.5,-75,8.25,-225
2014,1272,1203,W08,W09,71,66,1,-1,5,1,Memphis,Amer,24-10,George Washington,A10,24-9,-11,0,1,-0.021390374331550777,1.4000000000000004,1.6000000000000085,-18,0.09999999999999432,3,2.200000000000003,-91,-0.008,12,1.6900000000000004,-20,1,-32,-0.6000000000000085,-22,0.1,-2
2014,1273,1181,Y14,Y03,78,71,1,11,7,1,Mercer,ASun,27-9,Duke,ACC,26-9,79,1,0,0.0071428571428571175,-15.91,-13.900000000000006,74,2,33,-0.9999999999999929,54,0.057,-125,-13.2,223,-5.6000000000000085,182,7.5,262,2.2500000000000004,-37
2014,1314,1344,W06,W11,79,77,1,-5,2,1,North Carolina,ACC,24-10,Providence,BE,23-12,-19,1,-2,0.04873949579831938,4.630000000000001,-2,18,-6.599999999999994,-74,6.300000000000004,-246,-0.051,117,0.4800000000000004,-8,1.2999999999999972,-26,0.7999999999999972,28,0.5,-18
2014,1372,1433,X12,X05,77,75,1,7,2,1,Stephen F. Austin,Slnd,32-3,VCU,A10,26-9,45,6,-6,0.17142857142857137,-8.97,3.0999999999999943,-48,12.099999999999994,99,-7.700000000000003,301,0.131,-275,-12.57,232,-5.400000000000006,210,7.200000000000003,250,-5.5200000000000005,168
2014,1390,1307,X10,X07,58,53,1,3,5,1,Stanford,P12,23-13,New Mexico,MWC,27-7,1,-4,6,-0.15522875816993464,-1.0899999999999999,-1.0999999999999943,13,0.10000000000000853,1,0.8999999999999915,-44,-0.016,38,4.59,-74,2.5,-61,-2.200000000000003,-72,-0.9000000000000004,28
2014,1397,1269,Y11b,Y06,86,67,1,5,19,1,Tennessee,SEC,24-13,Massachusetts,A10,24-9,-40,0,4,-0.07862407862407861,10.23,7.900000000000006,-76,-2.299999999999997,-24,-8.699999999999996,302,-0.164,301,0.7899999999999991,-16,0.9000000000000057,-25,0.20000000000000284,10,-4.07,75
2014,1417,1409,X04,X13,76,59,1,-9,17,1,UCLA,P12,28-9,Tulsa,CUSA,21-13,-68,7,-4,0.13910969793322736,13.600000000000001,12.600000000000009,-148,-1.1000000000000085,-14,1.6000000000000085,-39,0.004,-10,7.06,-93,4.199999999999989,-115,-2.799999999999997,-66,-6.07,180
2014,1438,1157,W01,W16,70,59,1,-15,11,1,Virginia,ACC,30-7,Coastal Carolina,BSth,21-13,-217,9,-6,0.19316375198728142,31.44,16.599999999999994,-263,-14.900000000000006,-129,-6.099999999999994,220,-0.028,65,16.77,-304,7.300000000000011,-266,-9.400000000000006,-315,6.510000000000001,-187
2014,1455,1142,Y01,Y16a,64,37,1,-15,27,1,Wichita St.,MVC,35-1,Cal Poly,BW,14-20,-170,21,-19,0.5604575163398693,26.18,14.200000000000003,-185,-12,-148,4.700000000000003,-104,0.034999999999999996,-71,-1.3399999999999999,14,-1.6000000000000085,30,-0.20000000000000284,-14,-7.299999999999999,70
2014,1163,1437,W07,W02,77,65,2,5,12,1,Connecticut,Amer,32-8,Villanova,BE,29-5,4,3,3,-0.05294117647058816,-1.5500000000000007,-2.700000000000003,18,-1.0999999999999943,-2,-2.799999999999997,151,0.0050000000000000044,-7,1.96,-36,-0.3999999999999915,6,-2.299999999999997,-79,-1.6999999999999997,47
2014,1173,1393,X11,X03,55,53,2,8,2,1,Dayton,A10,26-11,Syracuse,ACC,28-6,24,-2,5,-0.1208267090620031,-7.370000000000001,-0.7999999999999972,9,6.599999999999994,59,4.199999999999996,-121,0.022,-48,-0.9800000000000004,8,-1.7000000000000028,46,-0.7999999999999972,-23,0.44000000000000006,-11
2014,1196,1338,X01,X09,61,45,2,-8,16,1,Florida,SEC,36-3,Pittsburgh,ACC,26-10,-13,10,-7,0.20085470085470092,6.68,-0.4000000000000057,1,-7,-22,-0.9000000000000057,23,0.091,-196,1.3999999999999995,-22,1.4000000000000057,-37,0,1,6.050000000000001,-181
2014,1257,1387,Y04,Y05,66,51,2,-1,15,1,Louisville,Amer,31-6,Saint Louis,A10,27-7,-34,4,-1,0.043720190779014345,14.69,13.200000000000003,-161,-1.5,-3,1.6000000000000085,-64,-0.08499999999999999,190,-0.7300000000000004,10,-0.20000000000000284,4,0.5,18,-3.1500000000000004,89
2014,1276,1400,Y02,Y07,79,65,2,-5,14,1,Michigan,B10,28-9,Texas,B12,24-11,-29,4,-2,0.07104247104247108,8.920000000000002,12.100000000000009,-58,3.200000000000003,36,-5.799999999999997,260,-0.045,62,2.040000000000001,-8,-0.6000000000000085,8,-2.700000000000003,-45,2.36,-71
2014,1277,1217,W04,W12,80,73,2,-8,7,1,Michigan St.,B10,29-9,Harvard,Ivy,27-5,-23,2,4,-0.08059210526315785,6.340000000000003,5.699999999999989,-34,-0.5999999999999943,-6,0.30000000000001137,-23,-0.023,61,10.309999999999999,-140,5.700000000000003,-155,-4.599999999999994,-120,-0.41000000000000003,14
2014,1361,1295,Z04,Z12,63,44,2,-8,19,1,San Diego St.,MWC,31-5,North Dakota St.,Sum,26-7,-38,5,-2,0.07323232323232332,8.62,-5.099999999999994,61,-13.700000000000003,-137,0,2,-0.021999999999999992,20,3.8,-42,1.2000000000000028,-37,-2.6000000000000085,-77,-2.6100000000000003,42
2014,1458,1332,Z02,Z07,85,77,2,-5,8,1,Wisconsin,B10,30-8,Oregon,P12,24-10,-23,6,-2,0.08359133126934981,6.870000000000001,3.0999999999999943,-4,-3.8000000000000114,-44,-5.100000000000001,236,0.055999999999999994,-129,4.05,-47,1.1000000000000085,-24,-3,-60,4.51,-129
2014,1112,1211,Z01,Z08,84,61,2,-7,23,1,Arizona,P12,33-5,Gonzaga,WCC,29-7,-22,4,-2,0.0628654970760234,9.969999999999999,2.5,-15,-7.3999999999999915,-17,-2.200000000000003,118,-0.002,5,4.250000000000001,-66,0.9000000000000057,-22,-3.3000000000000114,-92,-0.5800000000000001,13
